enog	sc_count	mc_count	%sc	%present	av.count_if_present
ENOG4108Z1K	955	23	0.571856287425	0.585628742515	1.0245398773
ENOG4105C5V	955	27	0.571856287425	0.588023952096	1.02851323829
ENOG4107QM9	951	18	0.569461077844	0.580239520958	1.02167182663
ENOG4105CEJ	951	709	0.569461077844	0.994011976048	1.4765060241
ENOG4105CK4	951	267	0.569461077844	0.729341317365	1.24958949097
ENOG4108IAA	947	19	0.567065868263	0.578443113772	1.02380952381
ENOG4108ZGB	947	3	0.567065868263	0.568862275449	1.00315789474
ENOG4105NDF	945	160	0.565868263473	0.661676646707	1.16742081448
ENOG4105C03	940	6	0.562874251497	0.566467065868	1.00634249471
ENOG4105C4H	939	14	0.562275449102	0.570658682635	1.01469045121
ENOG4105C0Q	939	530	0.562275449102	0.879640718563	1.52552756978
ENOG4105C1B	937	117	0.561077844311	0.631137724551	1.11669829222
ENOG4105C38	936	3	0.560479041916	0.562275449102	1.00319488818
ENOG4107QMP	931	11	0.55748502994	0.564071856287	1.01486199575
ENOG4105DFF	930	360	0.556886227545	0.77245508982	1.32403100775
ENOG4105JRK	928	15	0.555688622754	0.564670658683	1.01590668081
ENOG4105CG2	928	4	0.555688622754	0.558083832335	1.00429184549
ENOG4107QYT	924	7	0.553293413174	0.55748502994	1.00751879699
ENOG4108R3E	924	53	0.553293413174	0.58502994012	1.05527123849
ENOG4105D0V	922	9	0.552095808383	0.55748502994	1.01074113856
ENOG4105C7C	921	14	0.551497005988	0.559880239521	1.01604278075
ENOG4107QPT	919	117	0.550299401198	0.620359281437	1.11969111969
ENOG4105FD2	914	22	0.547305389222	0.560479041916	1.0235042735
ENOG4105CXR	913	26	0.546706586826	0.562275449102	1.02768903088
ENOG4105K85	912	111	0.546107784431	0.612574850299	1.11534701857
ENOG4105CV2	912	64	0.546107784431	0.584431137725	1.06659836066
ENOG4105CZF	911	27	0.545508982036	0.561676646707	1.02878464819
ENOG4105CJI	911	9	0.545508982036	0.550898203593	1.0097826087
ENOG4108YX9	909	52	0.544311377246	0.575449101796	1.05723204995
ENOG4105DXN	907	3	0.543113772455	0.544910179641	1.0032967033
ENOG4105C3F	906	363	0.54251497006	0.759880239521	1.38376674547
ENOG4108R5P	904	0	0.541317365269	0.541317365269	1.0
ENOG4105C9X	903	102	0.540718562874	0.601796407186	1.10746268657
ENOG4105C4N	898	2	0.537724550898	0.538922155689	1.00222222222
ENOG41072GX	896	1	0.536526946108	0.537125748503	1.0011148272
ENOG4105DBZ	893	96	0.534730538922	0.592215568862	1.10010111223
ENOG4105M2E	893	39	0.534730538922	0.558083832335	1.04399141631
ENOG4105F0N	892	34	0.534131736527	0.554491017964	1.03779697624
ENOG4105CDM	892	205	0.534131736527	0.656886227545	1.21422060164
ENOG4105C0C	892	493	0.534131736527	0.829341317365	1.51696750903
ENOG4105CN1	890	438	0.532934131737	0.795209580838	1.48945783133
ENOG4105VIE	890	11	0.532934131737	0.539520958084	1.01220865705
ENOG4105FCI	889	107	0.532335329341	0.596407185629	1.12550200803
ENOG4105E0C	887	34	0.531137724551	0.551497005988	1.04017372421
ENOG4105CBX	887	125	0.531137724551	0.605988023952	1.13735177866
ENOG4105CYQ	886	48	0.530538922156	0.559281437126	1.05781584582
ENOG4108KVX	882	5	0.528143712575	0.531137724551	1.00901916573
ENOG4105EJQ	881	202	0.52754491018	0.648502994012	1.23915050785
ENOG4105E0X	878	246	0.525748502994	0.673053892216	1.23754448399
ENOG4105KG7	875	2	0.523952095808	0.525149700599	1.00228050171
ENOG4105DTW	875	76	0.523952095808	0.569461077844	1.08517350158
ENOG4105N3I	873	8	0.522754491018	0.52754491018	1.01021566402
ENOG4105M02	871	70	0.521556886228	0.563473053892	1.09351753454
ENOG4108V6E	870	3	0.520958083832	0.522754491018	1.00343642612
ENOG4105CET	867	48	0.519161676647	0.547904191617	1.05245901639
ENOG4108Z0R	866	193	0.518562874251	0.634131736527	1.21624173749
ENOG4105D4A	865	37	0.517964071856	0.540119760479	1.0421286031
ENOG4105D7M	860	71	0.51497005988	0.55748502994	1.07948442535
ENOG4105DAF	857	84	0.513173652695	0.563473053892	1.08926673751
ENOG4108UT2	857	73	0.513173652695	0.556886227545	1.07956989247
ENOG4105C80	855	303	0.511976047904	0.693413173653	1.35405872193
ENOG4105C2X	852	80	0.510179640719	0.558083832335	1.10515021459
ENOG4105KDC	850	1	0.508982035928	0.509580838323	1.00117508813
ENOG4105F1R	850	71	0.508982035928	0.551497005988	1.07709011944
ENOG4105K70	849	320	0.508383233533	0.7	1.35928143713
ENOG4105CHD	849	5	0.508383233533	0.511377245509	1.00702576112
ENOG4108Z66	848	9	0.507784431138	0.513173652695	1.01283547258
ENOG4105D8W	848	204	0.507784431138	0.62994011976	1.2566539924
ENOG4105D07	846	89	0.506586826347	0.559880239521	1.10695187166
ENOG4105MJ2	846	12	0.506586826347	0.51377245509	1.01515151515
ENOG4105BZ3	844	195	0.505389221557	0.622155688623	1.24927815207
ENOG4106PT6	843	31	0.504790419162	0.523353293413	1.04233409611
ENOG4105C5S	842	65	0.504191616766	0.543113772455	1.07607497244
ENOG4105C5X	840	28	0.502994011976	0.519760479042	1.03341013825
ENOG4105BZH	835	138	0.5	0.582634730539	1.15827338129
ENOG4105EI2	833	100	0.49880239521	0.558682634731	1.1243301179
ENOG4105P3U	833	41	0.49880239521	0.523353293413	1.04691075515
ENOG4105E66	832	53	0.498203592814	0.52994011976	1.07118644068
ENOG4108UK1	831	22	0.497604790419	0.510778443114	1.02579132474
ENOG4108Z2X	830	25	0.497005988024	0.511976047904	1.03391812865
ENOG4105D8A	828	21	0.495808383234	0.508383233533	1.02709069494
ENOG4105D65	828	149	0.495808383234	0.58502994012	1.164790174
ENOG4105CSJ	827	170	0.495209580838	0.597005988024	1.21664994985
ENOG4105CEZ	826	136	0.494610778443	0.576047904192	1.17463617464
ENOG4105CSZ	824	5	0.493413173653	0.496407185629	1.00603136309
ENOG4107QN8	824	95	0.493413173653	0.550299401198	1.11316648531
ENOG4105KG3	823	23	0.492814371257	0.506586826347	1.02718676123
ENOG4107QHU	823	3	0.492814371257	0.494610778443	1.00363196126
ENOG4105EH2	821	6	0.491616766467	0.495209580838	1.00725513906
ENOG4105KWU	819	56	0.490419161677	0.523952095808	1.08
ENOG4105CYJ	817	563	0.489221556886	0.826347305389	1.44130434783
ENOG4107QPR	817	0	0.489221556886	0.489221556886	1.0
ENOG4105EK0	816	13	0.488622754491	0.496407185629	1.01568154403
ENOG4105EAC	809	20	0.484431137725	0.496407185629	1.02412545235
ENOG4105C3R	808	15	0.483832335329	0.492814371257	1.01944106926
ENOG4105C3E	807	37	0.483233532934	0.505389221557	1.04857819905
ENOG4105D0M	807	160	0.483233532934	0.579041916168	1.1778697001
ENOG4105CJR	805	103	0.482035928144	0.54371257485	1.13436123348
ENOG4105KQV	803	0	0.480838323353	0.480838323353	1.0
ENOG4108UGV	802	61	0.480239520958	0.516766467066	1.0718424102
ENOG4105D2N	800	235	0.479041916168	0.619760479042	1.4270531401
ENOG41076HS	797	125	0.477245508982	0.552095808383	1.16594360087
ENOG4105C7B	797	424	0.477245508982	0.731137724551	1.55282555283
ENOG4105CE4	795	152	0.476047904192	0.567065868263	1.20485744456
ENOG4107QS5	794	246	0.475449101796	0.622754491018	1.26057692308
ENOG4105CNR	794	140	0.475449101796	0.559281437126	1.16059957173
ENOG4108JQC	793	157	0.474850299401	0.568862275449	1.23263157895
ENOG4107EEM	793	1	0.474850299401	0.475449101796	1.00125944584
ENOG4105E4Y	792	17	0.474251497006	0.484431137725	1.02101359703
ENOG4108JQ1	788	374	0.471856287425	0.695808383234	1.49483648881
ENOG4105CJW	783	248	0.468862275449	0.617365269461	1.2861299709
ENOG4105CKU	782	40	0.468263473054	0.492215568862	1.05109489051
ENOG4108YZG	781	101	0.467664670659	0.528143712575	1.15192743764
ENOG4105D06	781	225	0.467664670659	0.602395209581	1.24055666004
ENOG4105CX6	779	7	0.466467065868	0.470658682635	1.00890585242
ENOG4105CMW	774	23	0.463473053892	0.477245508982	1.03136762861
ENOG4105C01	773	576	0.462874251497	0.807784431138	1.79688658265
ENOG4105CCA	772	22	0.462275449102	0.475449101796	1.02770780856
ENOG4105ET3	770	31	0.461077844311	0.479640718563	1.04244694132
ENOG4105BZJ	768	233	0.459880239521	0.599401197605	1.39460539461
ENOG4105CEV	768	15	0.459880239521	0.468862275449	1.02043422733
ENOG4105C8Y	766	570	0.458682634731	0.8	1.5995508982
ENOG4105CN5	766	271	0.458682634731	0.620958083832	1.27868852459
ENOG4105C10	765	274	0.458083832335	0.622155688623	1.46390760346
ENOG4105C7P	765	13	0.458083832335	0.465868263473	1.01799485861
ENOG4107QP8	762	50	0.45628742515	0.48622754491	1.07019704433
ENOG4105CXW	761	109	0.455688622754	0.520958083832	1.13333333333
ENOG4105C7Q	761	33	0.455688622754	0.475449101796	1.04282115869
ENOG4105CD8	760	183	0.455089820359	0.564670658683	1.24920466596
ENOG4105CNK	759	243	0.454491017964	0.6	1.38123752495
ENOG4108ZAF	758	26	0.453892215569	0.469461077844	1.04209183673
ENOG4107YU2	757	6	0.453293413174	0.456886227545	1.00786369594
ENOG4105CHR	757	645	0.453293413174	0.839520958084	1.70470756063
ENOG4107R91	755	94	0.452095808383	0.508383233533	1.12249705536
ENOG4105CN7	754	34	0.451497005988	0.471856287425	1.04314720812
ENOG4105C3J	751	679	0.449700598802	0.85628742515	1.55174825175
ENOG4105CQV	750	205	0.449101796407	0.571856287425	1.22931937173
ENOG4105E33	745	207	0.446107784431	0.57005988024	1.23634453782
ENOG4105CAA	744	41	0.445508982036	0.47005988024	1.05732484076
ENOG4105SFS	743	13	0.444910179641	0.452694610778	1.0171957672
ENOG4105DIW	742	20	0.444311377246	0.45628742515	1.02755905512
ENOG4108IQK	741	291	0.44371257485	0.617964071856	1.3488372093
ENOG4108IYU	741	9	0.44371257485	0.449101796407	1.01333333333
ENOG4105CHW	740	1	0.443113772455	0.44371257485	1.00134952767
ENOG4108R4Z	739	3	0.44251497006	0.444311377246	1.00404312668
ENOG4105C7N	739	342	0.44251497006	0.647305389222	1.45883441258
ENOG4108UUM	738	358	0.441916167665	0.65628742515	1.4197080292
ENOG4108S7T	735	59	0.440119760479	0.475449101796	1.08060453401
ENOG4105D5I	734	7	0.439520958084	0.44371257485	1.00944669366
ENOG4105C8B	734	13	0.439520958084	0.447305389222	1.01740294511
ENOG4105DH2	734	14	0.439520958084	0.447904191617	1.02272727273
ENOG4105CMZ	733	75	0.438922155689	0.483832335329	1.09282178218
ENOG4105C3Y	732	133	0.438323353293	0.517964071856	1.19075144509
ENOG4105KW8	731	26	0.437724550898	0.453293413174	1.03698811096
ENOG41082QR	730	8	0.437125748503	0.441916167665	1.0108401084
ENOG4105C4M	730	272	0.437125748503	0.6	1.37624750499
ENOG41068B1	728	67	0.435928143713	0.476047904192	1.09433962264
ENOG4105D21	728	1	0.435928143713	0.436526946108	1.00137174211
ENOG4105DUF	727	35	0.435329341317	0.45628742515	1.05774278215
ENOG4105D4P	727	177	0.435329341317	0.541317365269	1.21792035398
ENOG4108UV6	727	61	0.435329341317	0.471856287425	1.07994923858
ENOG4105CE1	726	223	0.434730538922	0.568263473054	1.32982086407
ENOG4105VFB	726	1	0.434730538922	0.435329341317	1.00137551582
ENOG4107R37	726	110	0.434730538922	0.500598802395	1.14234449761
ENOG4108URP	725	228	0.434131736527	0.570658682635	1.26757607555
ENOG4105D3U	724	3	0.433532934132	0.435329341317	1.00550206327
ENOG4105BZ6	723	405	0.432934131737	0.675449101796	1.42375886525
ENOG4107QM1	720	20	0.431137724551	0.443113772455	1.02702702703
ENOG4105C98	720	73	0.431137724551	0.474850299401	1.0920554855
ENOG4105C72	720	9	0.431137724551	0.436526946108	1.01234567901
ENOG4105C7K	718	635	0.42994011976	0.810179640719	1.69253510717
ENOG4105CB3	717	62	0.429341317365	0.466467065868	1.08472400513
ENOG41090R7	717	72	0.429341317365	0.47245508982	1.10899873257
ENOG4105EHH	717	30	0.429341317365	0.447305389222	1.04551539491
ENOG4105CE6	716	7	0.42874251497	0.432934131737	1.00968188105
ENOG4105FDK	715	41	0.428143712575	0.452694610778	1.06084656085
ENOG4105CUP	714	64	0.42754491018	0.465868263473	1.08868894602
ENOG4105ED7	711	3	0.425748502994	0.42754491018	1.00420168067
ENOG4105EN6	710	130	0.425149700599	0.502994011976	1.16547619048
ENOG4105ESV	710	68	0.425149700599	0.465868263473	1.10154241645
ENOG4108UHU	708	186	0.423952095808	0.535329341317	1.28187919463
ENOG4105CJ2	706	194	0.422754491018	0.538922155689	1.26333333333
ENOG4107QSU	705	66	0.422155688623	0.461676646707	1.09208819715
ENOG4105C5C	704	166	0.421556886228	0.520958083832	1.24597701149
ENOG4105W0E	703	14	0.420958083832	0.429341317365	1.02092050209
ENOG4108JIU	701	0	0.419760479042	0.419760479042	1.0
ENOG4108V0P	701	159	0.419760479042	0.51497005988	1.20697674419
ENOG4105DVT	701	111	0.419760479042	0.48622754491	1.14778325123
ENOG4105CBC	701	227	0.419760479042	0.555688622754	1.27155172414
ENOG4105KNM	700	32	0.419161676647	0.438323353293	1.04781420765
ENOG4108YZT	700	8	0.419161676647	0.423952095808	1.01412429379
ENOG4105ES3	699	110	0.418562874251	0.484431137725	1.13844252163
ENOG4105CVM	698	371	0.417964071856	0.640119760479	1.41814780168
ENOG4105CS3	697	41	0.417365269461	0.441916167665	1.07723577236
ENOG4105D00	697	84	0.417365269461	0.467664670659	1.1152368758
ENOG4105E1P	696	20	0.416766467066	0.42874251497	1.03212290503
ENOG4105C7D	696	967	0.416766467066	0.995808383234	1.60012026458
ENOG4105CIH	696	670	0.416766467066	0.817964071856	1.60980966325
ENOG4105FAV	694	49	0.415568862275	0.444910179641	1.06864064603
ENOG4105CJT	694	220	0.415568862275	0.547305389222	1.30853391685
ENOG4108ZF1	693	108	0.41497005988	0.479640718563	1.16978776529
ENOG4108V1J	693	31	0.41497005988	0.433532934132	1.0455801105
ENOG4105C9W	693	16	0.41497005988	0.424550898204	1.02256699577
ENOG4105F38	693	183	0.41497005988	0.524550898204	1.29680365297
ENOG4105BZN	692	530	0.414371257485	0.731736526946	1.51554828151
ENOG4105CIW	692	773	0.414371257485	0.877245508982	1.53174061433
ENOG4105CE8	692	38	0.414371257485	0.437125748503	1.05342465753
ENOG4106NDE	690	456	0.413173652695	0.68622754491	1.5410122164
ENOG4105CB8	690	354	0.413173652695	0.625149700599	1.42528735632
ENOG4105D7B	690	86	0.413173652695	0.464670658683	1.11597938144
ENOG4105DJ1	689	24	0.412574850299	0.426946107784	1.0350631136
ENOG4105D1Q	688	15	0.411976047904	0.420958083832	1.0213371266
ENOG4106F3G	687	1	0.411377245509	0.411976047904	1.00145348837
ENOG4108VPT	686	5	0.410778443114	0.41377245509	1.00723589001
ENOG4105CFX	685	22	0.410179640719	0.423353293413	1.03111739745
ENOG4105CF9	685	56	0.410179640719	0.44371257485	1.07557354926
ENOG4105I08	685	53	0.410179640719	0.441916167665	1.08807588076
ENOG4105DB7	685	39	0.410179640719	0.433532934132	1.06767955801
ENOG4105D98	684	15	0.409580838323	0.418562874251	1.02288984263
ENOG4105C83	684	15	0.409580838323	0.418562874251	1.02145922747
ENOG4107QN2	684	649	0.409580838323	0.798203592814	1.62790697674
ENOG4105CRD	682	46	0.408383233533	0.435928143713	1.06730769231
ENOG4105MK2	682	4	0.408383233533	0.410778443114	1.00728862974
ENOG4108ZGC	681	2	0.407784431138	0.408982035928	1.00292825769
ENOG4105C5Q	679	157	0.406586826347	0.500598802395	1.2476076555
ENOG4105CEP	677	269	0.405389221557	0.566467065868	1.39640591966
ENOG4105CVS	676	19	0.404790419162	0.416167664671	1.02877697842
ENOG4108JEI	676	205	0.404790419162	0.52754491018	1.29171396141
ENOG4105CYU	675	42	0.404191616766	0.429341317365	1.05857740586
ENOG4108WBT	674	57	0.403592814371	0.437724550898	1.07934336525
ENOG4105CUZ	674	11	0.403592814371	0.410179640719	1.01751824818
ENOG4108Z4R	673	37	0.402994011976	0.425149700599	1.05352112676
ENOG4108UJU	672	6	0.402395209581	0.405988023952	1.01032448378
ENOG4105BZW	669	120	0.400598802395	0.47245508982	1.17743979721
ENOG4105DD5	669	56	0.400598802395	0.434131736527	1.08551724138
ENOG4105CBI	668	28	0.4	0.416766467066	1.04310344828
ENOG4105D19	666	9	0.39880239521	0.404191616766	1.01481481481
ENOG4108UMI	666	242	0.39880239521	0.54371257485	1.3436123348
ENOG4108UMA	666	70	0.39880239521	0.440718562874	1.1222826087
ENOG4105CGY	664	8	0.397604790419	0.402395209581	1.0119047619
ENOG4105E1Z	662	35	0.396407185629	0.417365269461	1.05738880918
ENOG4105EAG	662	156	0.396407185629	0.489820359281	1.23838630807
ENOG4108JPX	660	382	0.395209580838	0.623952095808	1.97216890595
ENOG4105DR4	659	41	0.394610778443	0.419161676647	1.06571428571
ENOG4105F7M	657	1	0.393413173653	0.394011976048	1.00303951368
ENOG4105D38	654	95	0.391616766467	0.448502994012	1.14152202937
ENOG4105EFU	654	18	0.391616766467	0.402395209581	1.02678571429
ENOG4107GFK	654	107	0.391616766467	0.455688622754	1.18002628121
ENOG4105DJ5	652	32	0.390419161677	0.409580838323	1.05409356725
ENOG4105VBI	652	0	0.390419161677	0.390419161677	1.0
ENOG4105ZIE	651	2	0.389820359281	0.391017964072	1.00306278714
ENOG4105C15	651	44	0.389820359281	0.416167664671	1.08345323741
ENOG4105CIY	651	119	0.389820359281	0.461077844311	1.21688311688
ENOG4105CGA	651	81	0.389820359281	0.438323353293	1.11475409836
ENOG4107QIB	649	0	0.388622754491	0.388622754491	1.0
ENOG4105DBI	649	12	0.388622754491	0.395808383234	1.01815431165
ENOG4105C0H	648	931	0.388023952096	0.945508982036	2.04813172894
ENOG4105C24	647	1012	0.387425149701	0.993413173653	1.61603375527
ENOG4105CBT	647	26	0.387425149701	0.402994011976	1.03863298663
ENOG4105D1U	647	42	0.387425149701	0.412574850299	1.06240928882
ENOG4108ZF3	645	192	0.38622754491	0.50119760479	1.34647550777
ENOG4105E02	644	32	0.385628742515	0.404790419162	1.04881656805
ENOG4108V7X	643	23	0.38502994012	0.39880239521	1.04054054054
ENOG4108YZ4	642	12	0.384431137725	0.391616766467	1.01834862385
ENOG4105CVG	642	8	0.384431137725	0.389221556886	1.01230769231
ENOG4108JIR	642	152	0.384431137725	0.475449101796	1.2556675063
ENOG4105KCK	642	66	0.384431137725	0.423952095808	1.11299435028
ENOG4105D8I	642	2	0.384431137725	0.385628742515	1.00310559006
ENOG4108RVA	639	199	0.382634730539	0.501796407186	1.30548926014
ENOG4107ZYR	638	98	0.382035928144	0.440718562874	1.14945652174
ENOG4105DBS	638	4	0.382035928144	0.384431137725	1.0062305296
ENOG4105C11	638	95	0.382035928144	0.438922155689	1.15552523874
ENOG4105DWV	637	15	0.381437125749	0.390419161677	1.0245398773
ENOG4105EPU	635	28	0.380239520958	0.397005988024	1.04374057315
ENOG4105KAE	634	3	0.379640718563	0.381437125749	1.00470957614
ENOG4105C00	634	231	0.379640718563	0.517964071856	1.30173410405
ENOG4105PGM	633	105	0.379041916168	0.441916167665	1.17344173442
ENOG4105C8S	633	196	0.379041916168	0.496407185629	1.3220747889
ENOG4105M2J	633	28	0.379041916168	0.395808383234	1.04387291982
ENOG4105EY8	633	239	0.379041916168	0.522155688623	1.3371559633
ENOG4105DN4	633	41	0.379041916168	0.403592814371	1.08160237389
ENOG4105VCC	629	26	0.376646706587	0.392215568862	1.0641221374
ENOG4105CV4	629	29	0.376646706587	0.394011976048	1.04407294833
ENOG4105MA4	628	4	0.376047904192	0.378443113772	1.00632911392
ENOG4105Q2H	628	3	0.376047904192	0.377844311377	1.00475435816
ENOG4105D37	628	168	0.376047904192	0.476646706587	1.21733668342
ENOG4107R6Y	628	8	0.376047904192	0.380838323353	1.0141509434
ENOG4105C0Y	628	64	0.376047904192	0.414371257485	1.09393063584
ENOG4105BZF	626	96	0.374850299401	0.432335329341	1.14958448753
ENOG4105CMS	626	37	0.374850299401	0.397005988024	1.05580693816
ENOG4105C6T	626	856	0.374850299401	0.887425149701	1.83603238866
ENOG4108URH	625	55	0.374251497006	0.407185628743	1.08088235294
ENOG4105EPW	625	15	0.374251497006	0.383233532934	1.025
ENOG4105CTQ	625	227	0.374251497006	0.510179640719	1.32042253521
ENOG4105E09	624	12	0.373652694611	0.380838323353	1.01886792453
ENOG4105D24	623	34	0.373053892216	0.393413173653	1.05175038052
ENOG4105CJN	623	893	0.373053892216	0.907784431138	1.69459102902
ENOG4105DJ0	622	0	0.37245508982	0.37245508982	1.0
ENOG4106762	622	6	0.37245508982	0.376047904192	1.00955414013
ENOG4105CNG	621	38	0.371856287425	0.394610778443	1.06373292868
ENOG4105CZN	620	149	0.37125748503	0.460479041916	1.2210663199
ENOG4105IES	619	12	0.370658682635	0.377844311377	1.01901743265
ENOG4105CKK	618	297	0.37005988024	0.547904191617	1.4349726776
ENOG4105E26	617	59	0.369461077844	0.404790419162	1.09615384615
ENOG4105C6E	616	4	0.368862275449	0.37125748503	1.0064516129
ENOG4105C37	615	588	0.368263473054	0.720359281437	1.71820448878
ENOG4108V06	614	269	0.367664670659	0.52874251497	1.37032842582
ENOG4105D22	614	110	0.367664670659	0.433532934132	1.16712707182
ENOG4105VJV	613	1	0.367065868263	0.367664670659	1.0016286645
ENOG4105CKA	612	128	0.366467065868	0.443113772455	1.20135135135
ENOG4105C6K	611	160	0.365868263473	0.461676646707	1.24254215305
ENOG4105C5E	611	324	0.365868263473	0.559880239521	1.42673796791
ENOG4105DMJ	611	7	0.365868263473	0.37005988024	1.01132686084
ENOG4105C4K	611	10	0.365868263473	0.371856287425	1.01610305958
ENOG41080UE	610	0	0.365269461078	0.365269461078	1.0
ENOG4105C4G	610	4	0.365269461078	0.367664670659	1.00651465798
ENOG4108UN4	608	23	0.364071856287	0.377844311377	1.03645007924
ENOG41067V7	608	0	0.364071856287	0.364071856287	1.0
ENOG4105D3R	608	73	0.364071856287	0.407784431138	1.11160058737
ENOG4108ZC9	607	29	0.363473053892	0.380838323353	1.04874213836
ENOG4105DC8	606	78	0.362874251497	0.409580838323	1.15058479532
ENOG4105ECP	606	90	0.362874251497	0.416766467066	1.13793103448
ENOG4105EJF	605	13	0.362275449102	0.37005988024	1.02103559871
ENOG4105D7Z	605	25	0.362275449102	0.377245508982	1.03968253968
ENOG4105C9Y	602	9	0.360479041916	0.365868263473	1.0147299509
ENOG4108IIJ	602	1	0.360479041916	0.361077844311	1.00165837479
ENOG4107H9G	602	87	0.360479041916	0.412574850299	1.16545718433
ENOG4105GKE	601	13	0.359880239521	0.367664670659	1.02117263844
ENOG4107THF	601	3	0.359880239521	0.361676646707	1.00496688742
ENOG4105E78	599	14	0.358682634731	0.367065868263	1.02610114192
ENOG41067MG	599	61	0.358682634731	0.395209580838	1.09393939394
ENOG4105BZ4	598	393	0.358083832335	0.593413173653	1.648839556
ENOG4105CFY	598	219	0.358083832335	0.489221556886	1.3794369645
ENOG4105CIA	598	5	0.358083832335	0.361077844311	1.00829187396
ENOG4105E4R	598	9	0.358083832335	0.363473053892	1.01482701812
ENOG4107QJD	597	45	0.35748502994	0.384431137725	1.08411214953
ENOG4105DR5	597	287	0.35748502994	0.529341317365	1.49095022624
ENOG4105CY3	597	286	0.35748502994	0.52874251497	1.37372593431
ENOG4105HMI	596	33	0.356886227545	0.376646706587	1.05564387917
ENOG4105CGM	596	22	0.356886227545	0.37005988024	1.0355987055
ENOG4105CVP	595	136	0.35628742515	0.437724550898	1.26675786594
ENOG4105CNZ	595	50	0.35628742515	0.38622754491	1.08217054264
ENOG4108ZI0	595	45	0.35628742515	0.383233532934	1.0796875
ENOG4107QM5	595	138	0.35628742515	0.438922155689	1.20873124147
ENOG4105QNR	594	0	0.355688622754	0.355688622754	1.0
ENOG4106SNF	593	2	0.355089820359	0.35628742515	1.00336134454
ENOG4105CI2	593	14	0.355089820359	0.363473053892	1.02306425041
ENOG4108K5H	593	3	0.355089820359	0.356886227545	1.00503355705
ENOG4105C6Y	592	214	0.354491017964	0.482634730539	1.34243176179
ENOG4108ZUF	592	28	0.354491017964	0.37125748503	1.07741935484
ENOG4105FR1	591	17	0.353892215569	0.364071856287	1.02960526316
ENOG4105KQC	591	4	0.353892215569	0.35628742515	1.00672268908
ENOG41080KG	591	1	0.353892215569	0.354491017964	1.00168918919
ENOG41080YA	591	48	0.353892215569	0.382634730539	1.10328638498
ENOG4105D9H	590	5	0.353293413174	0.35628742515	1.00840336134
ENOG4105C3T	590	88	0.353293413174	0.405988023952	1.16076696165
ENOG4108ZR6	590	0	0.353293413174	0.353293413174	1.0
ENOG4105C6V	588	118	0.352095808383	0.422754491018	1.19121813031
ENOG4108HMR	588	50	0.352095808383	0.382035928144	1.10188087774
ENOG4107QT4	588	0	0.352095808383	0.352095808383	1.0
ENOG4105K6T	588	220	0.352095808383	0.483832335329	1.32673267327
ENOG4105C87	587	156	0.351497005988	0.444910179641	1.31224764468
ENOG4107QIZ	585	338	0.350299401198	0.552694610778	1.52654387866
ENOG4105D60	585	86	0.350299401198	0.401796407186	1.12965722802
ENOG4105DGW	585	220	0.350299401198	0.482035928144	1.33788819876
ENOG4105DHJ	585	274	0.350299401198	0.514371257485	1.38300349243
ENOG4105CZI	585	46	0.350299401198	0.377844311377	1.08399366086
ENOG4107QKA	584	12	0.349700598802	0.356886227545	1.02348993289
ENOG4108JJ9	582	65	0.348502994012	0.387425149701	1.11128284389
ENOG4108IJ0	582	67	0.348502994012	0.388622754491	1.13251155624
ENOG4107TH8	581	0	0.347904191617	0.347904191617	1.0
ENOG4105M7K	579	1	0.346706586826	0.347305389222	1.00172413793
ENOG4105DA5	579	277	0.346706586826	0.512574850299	1.52453271028
ENOG4107RZZ	578	10	0.346107784431	0.352095808383	1.01700680272
ENOG4108YXI	577	11	0.345508982036	0.352095808383	1.02040816327
ENOG4107QKV	577	102	0.345508982036	0.406586826347	1.16053019146
ENOG4105KHC	576	88	0.344910179641	0.397604790419	1.15361445783
ENOG4107QTF	576	0	0.344910179641	0.344910179641	1.0
ENOG4105M6F	575	55	0.344311377246	0.377245508982	1.0873015873
ENOG41081F0	575	7	0.344311377246	0.348502994012	1.01374570447
ENOG4105CGP	575	29	0.344311377246	0.361676646707	1.05629139073
ENOG4105DP4	573	16	0.343113772455	0.352694610778	1.02716468591
ENOG4105CZG	573	46	0.343113772455	0.370658682635	1.08400646204
ENOG4105C7S	573	473	0.343113772455	0.626347305389	1.66347992352
ENOG4105F1A	572	14	0.34251497006	0.350898203593	1.03071672355
ENOG4108IYT	571	70	0.341916167665	0.383832335329	1.13260530421
ENOG4105DGU	571	183	0.341916167665	0.451497005988	1.28647214854
ENOG4105CRP	570	17	0.341317365269	0.351497005988	1.03236797274
ENOG4105DKQ	570	182	0.341317365269	0.450299401198	1.32446808511
ENOG4105IX2	570	10	0.341317365269	0.347305389222	1.01896551724
ENOG4107QQN	569	141	0.340718562874	0.425149700599	1.22394366197
ENOG4108Z86	569	161	0.340718562874	0.437125748503	1.26849315068
ENOG4105E7W	568	99	0.340119760479	0.399401197605	1.1904047976
ENOG4108RBP	567	6	0.339520958084	0.343113772455	1.01047120419
ENOG4105ET1	567	67	0.339520958084	0.379640718563	1.1072555205
ENOG4105D42	567	84	0.339520958084	0.389820359281	1.13824884793
ENOG4108Z4V	567	61	0.339520958084	0.376047904192	1.09713375796
ENOG4105D3H	567	76	0.339520958084	0.38502994012	1.16174183515
ENOG4108S6J	566	35	0.338922155689	0.359880239521	1.0615640599
ENOG4105DIK	566	241	0.338922155689	0.483233532934	1.32837670384
ENOG4105NRA	566	10	0.338922155689	0.344910179641	1.01736111111
